order_id,order_date,customer_id,region,channel,manager,category,product,quantity,discount,revenue,cost,rating,feedback_reason,response_time_hours,is_return
13324,2026-04-30,C00794,Екатеринбург,почта,Петров М.С.,Компрессоры,Компрессор А-120,2,0.07,283855,203070,5,нет проблемы,17,0
13325,2026-04-30,C00873,Екатеринбург,почта,Ким В.В.,Датчики,Датчик D-17,1,0.05,18119,11484,4,нет проблемы,15,0
13326,2026-04-30,C01575,Екатеринбург,повторная продажа,Егорова Т.С.,Электродвигатели,Электродвигатель E-55,3,0.07,320167,234240,5,нет проблемы,16,0
13327,2026-04-30,C01545,Москва,телефон,Новиков П.К.,Насосы,Насос Н-45,1,0.03,66884,50915,2,комплектация,22,0
13328,2026-04-30,C00081,Новосибирск,телефон,Ким В.В.,Компрессоры,Компрессор А-120,2,0,290644,213010,5,нет проблемы,10,0
13329,2026-04-30,C01844,Москва,сайт,Кузнецов И.В.,Датчики,Датчик D-17,1,0.05,16465,10786,5,нет проблемы,5,0
13330,2026-04-30,C00288,Казань,сайт,Федорова М.А.,Компрессоры,Компрессор А-120,3,0.03,447548,324487,4,нет проблемы,19,0
13331,2026-04-30,C00760,Москва,телефон,Морозов Д.А.,Компрессоры,Компрессор А-120,3,0.05,402033,288248,5,нет проблемы,10,0
13332,2026-04-30,C00812,Новосибирск,телефон,Смирнов Р.О.,Датчики,Датчик D-17,1,0.03,19204,11865,5,нет проблемы,8,0
13333,2026-04-30,C01994,Санкт-Петербург,телефон,Кузнецов И.В.,Фильтры,Фильтр F-30,4,0,100419,67964,4,нет проблемы,10,0
13334,2026-04-30,C01728,Екатеринбург,почта,Смирнов Р.О.,Датчики,Датчик D-17,1,0.03,18575,11546,4,нет проблемы,16,0
13335,2026-04-30,C01138,Казань,телефон,Зайцева В.Л.,Насосы,Насос Н-45,1,0.03,64589,49426,4,нет проблемы,2,0
13336,2026-04-30,C01105,Екатеринбург,почта,Алексеева Ю.С.,Насосы,Насос Н-45,1,0.1,64249,49058,5,нет проблемы,24,0
13337,2026-04-30,C01217,Санкт-Петербург,почта,Петров М.С.,Редукторы,Редуктор R-8,4,0.07,344073,259915,4,нет проблемы,14,0
13338,2026-04-30,C01484,Казань,сайт,Орлова Е.И.,Редукторы,Редуктор R-8,2,0.1,158173,119839,3,документы,14,0
13339,2026-04-30,C00225,Санкт-Петербург,телефон,Смирнов Р.О.,Насосы,Насос Н-45,1,0,73170,54703,5,нет проблемы,13,0
13340,2026-04-30,C00127,Казань,сайт,Ким В.В.,Насосы,Насос Н-45,2,0.05,134213,98695,5,нет проблемы,14,0
13341,2026-04-30,C01468,Казань,почта,Иванова А.А.,Насосы,Насос Н-45,2,0,145378,111553,5,нет проблемы,21,0
13342,2026-04-30,C01616,Казань,почта,Громов А.Н.,Компрессоры,Компрессор А-120,1,0.1,133171,99113,4,неполное описание,25,0
13343,2026-04-30,C01685,Санкт-Петербург,телефон,Петров М.С.,Насосы,Насос Н-45,1,0.1,63796,48186,5,нет проблемы,2,0
13344,2026-04-30,C01726,Москва,сайт,Орлова Е.И.,Датчики,Датчик D-17,2,0.03,37561,23324,3,неполное описание,17,0
13345,2026-04-30,C01018,Санкт-Петербург,сайт,Громов А.Н.,Компрессоры,Компрессор А-120,2,0.05,278454,199825,5,нет проблемы,13,0
13346,2026-05-01,C00724,Москва,телефон,Громов А.Н.,Клапаны,Клапан V-12,1,0.07,34663,23828,5,нет проблемы,10,0
13347,2026-05-01,C01009,Москва,сайт,Громов А.Н.,Редукторы,Редуктор R-8,1,0.1,75467,57066,5,нет проблемы,10,0
13348,2026-05-01,C01295,Казань,сайт,Сидорова Н.К.,Датчики,Датчик D-17,1,0.07,17532,11306,4,неполное описание,17,0
13349,2026-05-01,C01734,Москва,сайт,Егорова Т.С.,Электродвигатели,Электродвигатель E-55,4,0.05,458247,335140,5,нет проблемы,7,0
13350,2026-05-01,C00990,Казань,повторная продажа,Ким В.В.,Датчики,Датчик D-17,1,0.07,18069,11770,5,нет проблемы,7,0
13351,2026-05-01,C01550,Новосибирск,сайт,Петров М.С.,Насосы,Насос Н-45,2,0.03,128950,98333,4,нет проблемы,13,0
13352,2026-05-01,C00268,Казань,повторная продажа,Иванова А.А.,Датчики,Датчик D-17,1,0.1,17559,11601,5,нет проблемы,11,0
13353,2026-05-01,C01754,Москва,почта,Морозов Д.А.,Насосы,Насос Н-45,2,0.07,142228,109290,4,нет проблемы,19,0
13354,2026-05-01,C01785,Москва,повторная продажа,Орлова Е.И.,Электродвигатели,Электродвигатель E-55,2,0.03,240575,181636,3,документы,37,0
13355,2026-05-01,C00861,Новосибирск,сайт,Громов А.Н.,Насосы,Насос Н-45,3,0.1,198059,152558,4,нет проблемы,4,0
13356,2026-05-01,C01732,Новосибирск,сайт,Алексеева Ю.С.,Насосы,Насос Н-45,2,0.03,136167,104951,5,нет проблемы,18,0
13357,2026-05-01,C00299,Екатеринбург,сайт,Ким В.В.,Электродвигатели,Электродвигатель E-55,1,0.03,119627,91509,4,нет проблемы,3,0
13358,2026-05-01,C00568,Москва,сайт,Федорова М.А.,Электродвигатели,Электродвигатель E-55,2,0.1,198405,150484,4,нет проблемы,15,0
13359,2026-05-01,C01429,Казань,телефон,Алексеева Ю.С.,Насосы,Насос Н-45,1,0.05,67498,50796,4,комплектация,26,1
13360,2026-05-01,C00524,Санкт-Петербург,сайт,Егорова Т.С.,Редукторы,Редуктор R-8,1,0,87098,67133,4,документы,19,0
13361,2026-05-01,C00996,Казань,сайт,Иванова А.А.,Компрессоры,Компрессор А-120,1,0.03,146942,107497,3,качество консультации,27,0
13362,2026-05-01,C01591,Москва,почта,Сидорова Н.К.,Контроллеры,Контроллер C-9,1,0,61336,39781,4,нет проблемы,8,0
13363,2026-05-01,C02040,Санкт-Петербург,сайт,Морозов Д.А.,Компрессоры,Компрессор А-120,2,0.05,294866,215618,5,нет проблемы,13,0
13364,2026-05-01,C00294,Новосибирск,почта,Иванова А.А.,Датчики,Датчик D-17,1,0.03,18904,12391,4,нет проблемы,12,0
13365,2026-05-01,C01394,Новосибирск,почта,Смирнов Р.О.,Редукторы,Редуктор R-8,1,0.05,90072,70467,5,нет проблемы,21,0
13366,2026-05-01,C00073,Санкт-Петербург,повторная продажа,Громов А.Н.,Компрессоры,Компрессор А-120,2,0.1,248412,181118,2,качество консультации,23,0
13367,2026-05-01,C01833,Новосибирск,сайт,Петров М.С.,Редукторы,Редуктор R-8,1,0.05,88924,68814,5,нет проблемы,4,0
13368,2026-05-01,C00142,Санкт-Петербург,повторная продажа,Смирнов Р.О.,Клапаны,Клапан V-12,1,0.07,37163,25555,5,нет проблемы,5,0
13369,2026-05-01,C01030,Новосибирск,повторная продажа,Смирнов Р.О.,Датчики,Датчик D-17,1,0.07,18011,11603,3,срок поставки,30,0
13370,2026-05-01,C00002,Москва,сайт,Петров М.С.,Клапаны,Клапан V-12,1,0.05,37975,27492,2,срок поставки,11,0
13371,2026-05-01,C00339,Москва,сайт,Федорова М.А.,Компрессоры,Компрессор А-120,1,0.03,143134,106422,3,цена,14,0
13372,2026-05-01,C01502,Казань,почта,Сидорова Н.К.,Электродвигатели,Электродвигатель E-55,1,0,127270,94107,4,нет проблемы,23,0
13373,2026-05-01,C00907,Казань,телефон,Сидорова Н.К.,Клапаны,Клапан V-12,1,0.03,33978,23283,5,нет проблемы,13,0
13374,2026-05-01,C00864,Казань,сайт,Иванова А.А.,Компрессоры,Компрессор А-120,1,0.07,130431,95914,4,нет проблемы,14,0
13375,2026-05-01,C01943,Москва,сайт,Петров М.С.,Редукторы,Редуктор R-8,1,0.03,82570,64366,3,доставка,28,0
13376,2026-05-01,C00501,Санкт-Петербург,сайт,Егорова Т.С.,Компрессоры,Компрессор А-120,1,0.03,140457,100799,4,нет проблемы,8,0
13377,2026-05-01,C00429,Москва,сайт,Федорова М.А.,Компрессоры,Компрессор А-120,2,0.1,267710,192362,5,нет проблемы,4,0
13378,2026-05-01,C01494,Санкт-Петербург,сайт,Смирнов Р.О.,Компрессоры,Компрессор А-120,1,0.07,137821,100457,4,нет проблемы,9,0
13379,2026-05-01,C02004,Екатеринбург,повторная продажа,Зайцева В.Л.,Редукторы,Редуктор R-8,1,0.07,89649,69120,5,нет проблемы,6,0
13380,2026-05-01,C01157,Новосибирск,сайт,Егорова Т.С.,Фильтры,Фильтр F-30,3,0.1,72627,50417,5,нет проблемы,1,0
13381,2026-05-01,C01897,Москва,почта,Громов А.Н.,Электродвигатели,Электродвигатель E-55,2,0.1,195559,142912,3,документы,33,1
13382,2026-05-04,C01191,Новосибирск,сайт,Алексеева Ю.С.,Компрессоры,Компрессор А-120,1,0.05,132502,94389,5,нет проблемы,5,0
13383,2026-05-04,C00368,Москва,повторная продажа,Смирнов Р.О.,Электродвигатели,Электродвигатель E-55,1,0,110525,83743,3,неполное описание,26,0
13384,2026-05-04,C01058,Санкт-Петербург,сайт,Егорова Т.С.,Электродвигатели,Электродвигатель E-55,1,0.03,121154,89921,5,нет проблемы,3,0
13385,2026-05-04,C01505,Казань,повторная продажа,Егорова Т.С.,Клапаны,Клапан V-12,2,0.1,72657,51642,5,нет проблемы,8,0
13386,2026-05-04,C01824,Новосибирск,сайт,Петров М.С.,Компрессоры,Компрессор А-120,1,0.05,141748,104034,5,нет проблемы,11,0
13387,2026-05-04,C01506,Москва,почта,Сидорова Н.К.,Электродвигатели,Электродвигатель E-55,1,0,126770,96034,5,нет проблемы,16,0
13388,2026-05-04,C01775,Санкт-Петербург,сайт,Орлова Е.И.,Компрессоры,Компрессор А-120,1,0.07,126533,88019,5,нет проблемы,8,0
13389,2026-05-04,C01912,Москва,телефон,Орлова Е.И.,Датчики,Датчик D-17,1,0.03,17514,11302,4,нет проблемы,8,0
13390,2026-05-04,C01532,Москва,почта,Петров М.С.,Клапаны,Клапан V-12,1,0.07,35556,25839,4,нет проблемы,17,0
13391,2026-05-04,C00254,Москва,повторная продажа,Федорова М.А.,Датчики,Датчик D-17,2,0.03,36789,23985,3,совместимость,15,0
13392,2026-05-04,C00916,Москва,телефон,Иванова А.А.,Датчики,Датчик D-17,2,0,37716,24979,4,нет проблемы,7,0
13393,2026-05-04,C00942,Санкт-Петербург,почта,Ким В.В.,Фильтры,Фильтр F-30,1,0.1,23095,16168,5,нет проблемы,17,0
13394,2026-05-04,C00357,Москва,почта,Морозов Д.А.,Электродвигатели,Электродвигатель E-55,1,0.1,109317,83128,4,нет проблемы,24,0
