order_id,order_date,customer_id,region,channel,manager,category,product,quantity,discount,revenue,cost,rating,feedback_reason,response_time_hours,is_return,month,profit,margin_pct,has_problem,rating_group,nps_group
12743,2026-04-09,C00708,Казань,почта,Иванова А.А.,Клапаны,Клапан V-12,3,0.1,101214,74367,5,нет проблемы,13,0,2026-04,26847,0.265,False,высокая,promoter
12744,2026-04-09,C01855,Москва,повторная продажа,Егорова Т.С.,Редукторы,Редуктор R-8,2,0.1,158436,122565,4,нет проблемы,5,0,2026-04,35871,0.226,False,средняя,passive
12745,2026-04-09,C01734,Новосибирск,сайт,Петров М.С.,Контроллеры,Контроллер C-9,2,0.05,113521,76843,3,неполное описание,25,0,2026-04,36678,0.323,True,низкая,detractor
12746,2026-04-09,C01790,Санкт-Петербург,почта,Ким В.В.,Электродвигатели,Электродвигатель E-55,1,0.05,116402,87352,4,нет проблемы,21,0,2026-04,29050,0.25,False,средняя,passive
12747,2026-04-09,C00856,Екатеринбург,повторная продажа,Волкова Н.П.,Контроллеры,Контроллер C-9,2,0.03,126008,80195,4,нет проблемы,10,0,2026-04,45813,0.364,False,средняя,passive
12748,2026-04-09,C00019,Москва,сайт,Алексеева Ю.С.,Датчики,Датчик D-17,2,0.0,36224,22673,5,нет проблемы,8,0,2026-04,13551,0.374,False,высокая,promoter
12749,2026-04-09,C01570,Казань,повторная продажа,Волкова Н.П.,Насосы,Насос Н-45,4,0.05,294309,222698,2,качество консультации,29,0,2026-04,71611,0.243,True,низкая,detractor
12750,2026-04-09,C00703,Санкт-Петербург,повторная продажа,Петров М.С.,Электродвигатели,Электродвигатель E-55,1,0.07,116889,85871,5,нет проблемы,11,0,2026-04,31018,0.265,False,высокая,promoter
12751,2026-04-09,C00250,Москва,почта,Егорова Т.С.,Компрессоры,Компрессор А-120,1,0.03,137942,101652,5,срок поставки,33,0,2026-04,36290,0.263,True,высокая,promoter
12752,2026-04-09,C01356,Казань,телефон,Иванова А.А.,Датчики,Датчик D-17,1,0.05,16845,10492,5,нет проблемы,16,0,2026-04,6353,0.377,False,высокая,promoter
12753,2026-04-09,C01445,Санкт-Петербург,телефон,Новиков П.К.,Контроллеры,Контроллер C-9,2,0.05,126920,82642,4,нет проблемы,10,0,2026-04,44278,0.349,False,средняя,passive
12754,2026-04-09,C00211,Москва,сайт,Петров М.С.,Клапаны,Клапан V-12,1,0.05,38631,27900,4,нет проблемы,13,0,2026-04,10731,0.278,False,средняя,passive
12755,2026-04-09,C00664,Екатеринбург,повторная продажа,Ким В.В.,Фильтры,Фильтр F-30,3,0.07,73572,51259,3,доставка,18,0,2026-04,22313,0.303,True,низкая,detractor
12756,2026-04-09,C01793,Москва,почта,Иванова А.А.,Электродвигатели,Электродвигатель E-55,3,0.1,324541,234354,4,нет проблемы,10,0,2026-04,90187,0.278,False,средняя,passive
12757,2026-04-09,C01312,Москва,сайт,Ким В.В.,Компрессоры,Компрессор А-120,2,0.0,310478,220173,5,нет проблемы,5,0,2026-04,90305,0.291,False,высокая,promoter
12758,2026-04-09,C00090,Москва,почта,Орлова Е.И.,Контроллеры,Контроллер C-9,4,0.1,244067,159560,3,совместимость,33,0,2026-04,84507,0.346,True,низкая,detractor
12759,2026-04-10,C01839,Санкт-Петербург,сайт,Сидорова Н.К.,Редукторы,Редуктор R-8,1,0.05,91777,69641,4,нет проблемы,10,0,2026-04,22136,0.241,False,средняя,passive
12760,2026-04-10,C01576,Новосибирск,телефон,Иванова А.А.,Редукторы,Редуктор R-8,4,0.03,362063,285876,4,срок поставки,14,0,2026-04,76187,0.21,True,средняя,passive
12761,2026-04-10,C01024,Екатеринбург,сайт,Волкова Н.П.,Клапаны,Клапан V-12,2,0.03,68543,49745,5,нет проблемы,13,0,2026-04,18798,0.274,False,высокая,promoter
12762,2026-04-10,C00274,Москва,повторная продажа,Иванова А.А.,Фильтры,Фильтр F-30,1,0.0,26542,18868,3,срок поставки,17,0,2026-04,7674,0.289,True,низкая,detractor
12763,2026-04-10,C01869,Санкт-Петербург,повторная продажа,Волкова Н.П.,Редукторы,Редуктор R-8,4,0.07,338448,263273,5,нет проблемы,14,0,2026-04,75175,0.222,False,высокая,promoter
12764,2026-04-10,C00207,Москва,почта,Сидорова Н.К.,Насосы,Насос Н-45,3,0.03,201145,157524,4,комплектация,22,1,2026-04,43621,0.217,True,средняя,passive
12765,2026-04-10,C00287,Москва,сайт,Орлова Е.И.,Датчики,Датчик D-17,1,0.0,18610,12125,4,комплектация,23,0,2026-04,6485,0.348,True,средняя,passive
12766,2026-04-10,C01311,Москва,почта,Федорова М.А.,Клапаны,Клапан V-12,2,0.07,65283,45947,3,комплектация,32,0,2026-04,19336,0.296,True,низкая,detractor
12767,2026-04-10,C01003,Москва,телефон,Новиков П.К.,Клапаны,Клапан V-12,3,0.07,104950,72454,5,нет проблемы,8,0,2026-04,32496,0.31,False,высокая,promoter
12768,2026-04-10,C01958,Санкт-Петербург,телефон,Зайцева В.Л.,Клапаны,Клапан V-12,3,0.1,101838,70036,5,нет проблемы,11,0,2026-04,31802,0.312,False,высокая,promoter
12769,2026-04-10,C00741,Москва,сайт,Егорова Т.С.,Компрессоры,Компрессор А-120,1,0.05,137909,97268,5,нет проблемы,12,0,2026-04,40641,0.295,False,высокая,promoter
12770,2026-04-10,C01468,Казань,повторная продажа,Петров М.С.,Насосы,Насос Н-45,3,0.1,199684,155027,5,нет проблемы,8,0,2026-04,44657,0.224,False,высокая,promoter
12771,2026-04-10,C01772,Казань,телефон,Орлова Е.И.,Датчики,Датчик D-17,1,0.1,16054,10544,5,нет проблемы,9,0,2026-04,5510,0.343,False,высокая,promoter
12772,2026-04-10,C01539,Екатеринбург,сайт,Смирнов Р.О.,Электродвигатели,Электродвигатель E-55,1,0.05,104433,76603,5,нет проблемы,16,0,2026-04,27830,0.266,False,высокая,promoter
12773,2026-04-10,C00512,Санкт-Петербург,сайт,Зайцева В.Л.,Редукторы,Редуктор R-8,1,0.0,91030,70866,4,нет проблемы,3,0,2026-04,20164,0.222,False,средняя,passive
12774,2026-04-10,C00526,Новосибирск,почта,Зайцева В.Л.,Фильтры,Фильтр F-30,2,0.1,48140,32563,5,нет проблемы,5,0,2026-04,15577,0.324,False,высокая,promoter
12775,2026-04-10,C01017,Екатеринбург,сайт,Петров М.С.,Редукторы,Редуктор R-8,1,0.0,90438,72351,3,комплектация,32,1,2026-04,18087,0.2,True,низкая,detractor
12776,2026-04-10,C01972,Москва,сайт,Морозов Д.А.,Датчики,Датчик D-17,2,0.1,33929,22226,4,нет проблемы,12,0,2026-04,11703,0.345,False,средняя,passive
12777,2026-04-10,C01455,Москва,почта,Федорова М.А.,Контроллеры,Контроллер C-9,1,0.1,59550,39799,2,совместимость,33,0,2026-04,19751,0.332,True,низкая,detractor
12778,2026-04-10,C01699,Санкт-Петербург,повторная продажа,Егорова Т.С.,Компрессоры,Компрессор А-120,3,0.0,424387,310708,4,цена,9,0,2026-04,113679,0.268,True,средняя,passive
12779,2026-04-10,C01518,Новосибирск,повторная продажа,Морозов Д.А.,Клапаны,Клапан V-12,2,0.07,75590,52682,4,нет проблемы,7,0,2026-04,22908,0.303,False,средняя,passive
12780,2026-04-10,C01656,Новосибирск,почта,Петров М.С.,Компрессоры,Компрессор А-120,1,0.03,142608,102074,5,срок поставки,23,0,2026-04,40534,0.284,True,высокая,promoter
12781,2026-04-10,C01974,Москва,сайт,Кузнецов И.В.,Редукторы,Редуктор R-8,2,0.1,162517,128705,3,доставка,24,0,2026-04,33812,0.208,True,низкая,detractor
12782,2026-04-10,C00751,Казань,почта,Сидорова Н.К.,Электродвигатели,Электродвигатель E-55,1,0.03,106864,78677,3,документы,32,0,2026-04,28187,0.264,True,низкая,detractor
12783,2026-04-10,C01600,Екатеринбург,повторная продажа,Ким В.В.,Электродвигатели,Электродвигатель E-55,1,0.03,109608,83528,2,документы,9,1,2026-04,26080,0.238,True,низкая,detractor
12784,2026-04-10,C01417,Москва,телефон,Ким В.В.,Клапаны,Клапан V-12,3,0.07,101672,74709,5,нет проблемы,6,0,2026-04,26963,0.265,False,высокая,promoter
12785,2026-04-10,C01863,Екатеринбург,сайт,Морозов Д.А.,Электродвигатели,Электродвигатель E-55,1,0.0,116361,85224,4,нет проблемы,7,0,2026-04,31137,0.268,False,средняя,passive
12786,2026-04-10,C00145,Москва,телефон,Ким В.В.,Датчики,Датчик D-17,2,0.05,36839,22659,5,нет проблемы,10,0,2026-04,14180,0.385,False,высокая,promoter
12787,2026-04-10,C01561,Москва,сайт,Ким В.В.,Контроллеры,Контроллер C-9,1,0.03,60178,39788,4,нет проблемы,15,0,2026-04,20390,0.339,False,средняя,passive
12788,2026-04-10,C00995,Екатеринбург,сайт,Громов А.Н.,Электродвигатели,Электродвигатель E-55,1,0.05,118181,84977,5,нет проблемы,7,0,2026-04,33204,0.281,False,высокая,promoter
12789,2026-04-10,C01372,Екатеринбург,сайт,Ким В.В.,Клапаны,Клапан V-12,3,0.1,99801,71688,5,нет проблемы,11,0,2026-04,28113,0.282,False,высокая,promoter
12790,2026-04-10,C00123,Новосибирск,повторная продажа,Алексеева Ю.С.,Клапаны,Клапан V-12,2,0.0,77895,53995,4,нет проблемы,11,0,2026-04,23900,0.307,False,средняя,passive
12791,2026-04-13,C00789,Санкт-Петербург,почта,Ким В.В.,Фильтры,Фильтр F-30,1,0.1,22665,15270,2,доставка,36,0,2026-04,7395,0.326,True,низкая,detractor
12792,2026-04-13,C00441,Москва,почта,Федорова М.А.,Клапаны,Клапан V-12,1,0.1,32985,24232,4,нет проблемы,17,0,2026-04,8753,0.265,False,средняя,passive
12793,2026-04-13,C00195,Екатеринбург,телефон,Громов А.Н.,Насосы,Насос Н-45,1,0.07,71811,53966,5,нет проблемы,13,0,2026-04,17845,0.248,False,высокая,promoter
12794,2026-04-13,C01631,Москва,телефон,Морозов Д.А.,Электродвигатели,Электродвигатель E-55,1,0.1,105431,75707,5,нет проблемы,15,0,2026-04,29724,0.282,False,высокая,promoter
12795,2026-04-13,C02080,Казань,повторная продажа,Егорова Т.С.,Компрессоры,Компрессор А-120,2,0.1,243137,173302,4,нет проблемы,7,0,2026-04,69835,0.287,False,средняя,passive
12796,2026-04-13,C01639,Новосибирск,повторная продажа,Новиков П.К.,Контроллеры,Контроллер C-9,1,0.0,61711,40626,5,нет проблемы,11,0,2026-04,21085,0.342,False,высокая,promoter
12797,2026-04-13,C01585,Санкт-Петербург,повторная продажа,Петров М.С.,Компрессоры,Компрессор А-120,3,0.03,422499,314658,4,нет проблемы,3,0,2026-04,107841,0.255,False,средняя,passive
12798,2026-04-13,C01080,Казань,телефон,Кузнецов И.В.,Контроллеры,Контроллер C-9,2,0.1,118267,75239,5,нет проблемы,12,0,2026-04,43028,0.364,False,высокая,promoter
